dataflow,measure,region_type,region,frequency,year,obs_value,unit_measure,unit_mult,obs_status,obs_comment,state_name_full,state
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_29: Estimated resident population:Persons aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,7.0,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_4: Estimated resident population:Females aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,237747.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_4: Estimated resident population:Females aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,243524.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_4: Estimated resident population:Females aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,246768.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_4: Estimated resident population:Females aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,248854.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_4: Estimated resident population:Females aged 10-14 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,250328.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_17: Estimated resident population:Persons aged 75-79 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,19822.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_17: Estimated resident population:Persons aged 75-79 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,20847.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_17: Estimated resident population:Persons aged 75-79 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,21833.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_17: Estimated resident population:Persons aged 75-79 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,23805.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_17: Estimated resident population:Persons aged 75-79 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,25393.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_19: Estimated resident population:Females aged 85 and over (no.),STE: States and Territories,7: Northern Territory,A: Annual,2019,625.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_19: Estimated resident population:Females aged 85 and over (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,658.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_19: Estimated resident population:Females aged 85 and over (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,678.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_19: Estimated resident population:Females aged 85 and over (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,718.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_19: Estimated resident population:Females aged 85 and over (no.),STE: States and Territories,7: Northern Territory,A: Annual,2023,792.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_18: Estimated resident population:Males aged 80-84 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,21943.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_18: Estimated resident population:Males aged 80-84 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,23301.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_18: Estimated resident population:Males aged 80-84 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,24587.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_18: Estimated resident population:Males aged 80-84 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,26028.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_18: Estimated resident population:Males aged 80-84 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,26992.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,6.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,6.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,6.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,6.2,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_2: Estimated resident population:Persons aged 0-4 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,492150.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_2: Estimated resident population:Persons aged 0-4 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,486002.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_2: Estimated resident population:Persons aged 0-4 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,478681.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_2: Estimated resident population:Persons aged 0-4 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,480011.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_2: Estimated resident population:Persons aged 0-4 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,479943.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_23: Estimated resident population:Males aged 10-14 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_31: Estimated resident population:Females aged 50-54 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,6.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_31: Estimated resident population:Females aged 50-54 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,6.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,7: Northern Territory,A: Annual,2019,120270.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,121415.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,121985.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,123228.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,7: Northern Territory,A: Annual,2023,124708.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,3: Queensland,A: Annual,2019,6.9,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,3: Queensland,A: Annual,2020,6.9,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,3: Queensland,A: Annual,2021,6.9,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,3: Queensland,A: Annual,2022,6.9,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,3: Queensland,A: Annual,2023,7.0,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_31: Estimated resident population:Females aged 50-54 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_31: Estimated resident population:Females aged 50-54 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,6.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_31: Estimated resident population:Females aged 50-54 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,6.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_16: Estimated resident population:Males aged 70-74 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,7261.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_16: Estimated resident population:Males aged 70-74 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,7649.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_16: Estimated resident population:Males aged 70-74 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,7754.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_16: Estimated resident population:Males aged 70-74 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,7564.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_16: Estimated resident population:Males aged 70-74 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,7545.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,1331167.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,1357131.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,1376317.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,1398351.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_20: Estimated resident population:Males (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,1445251.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_36: Estimated resident population:Males aged 75-79 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,2.1,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_36: Estimated resident population:Males aged 75-79 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,2.2,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_36: Estimated resident population:Males aged 75-79 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,2.4,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_36: Estimated resident population:Males aged 75-79 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,2.5,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_36: Estimated resident population:Males aged 75-79 years (%),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,2.7,PCT: Percent,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,7.7,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,7.6,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,7.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,7.3,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_27: Estimated resident population:Males aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,7.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2019,4.5,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2020,4.6,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2021,4.7,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2022,4.7,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),STE: States and Territories,7: Northern Territory,A: Annual,2023,4.7,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_7: Estimated resident population:Males aged 25-29 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,94964.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_7: Estimated resident population:Males aged 25-29 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,94571.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_7: Estimated resident population:Males aged 25-29 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,93254.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_7: Estimated resident population:Males aged 25-29 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,94501.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_7: Estimated resident population:Males aged 25-29 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,103016.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_21: Estimated resident population:Persons aged 0-4 years (%),STE: States and Territories,1: New South Wales,A: Annual,2020,6.0,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_21: Estimated resident population:Persons aged 0-4 years (%),STE: States and Territories,1: New South Wales,A: Annual,2021,5.9,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_21: Estimated resident population:Persons aged 0-4 years (%),STE: States and Territories,1: New South Wales,A: Annual,2022,5.9,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_21: Estimated resident population:Persons aged 0-4 years (%),STE: States and Territories,1: New South Wales,A: Annual,2023,5.8,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_19: Estimated resident population:Males aged 85 and over (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,4709.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_19: Estimated resident population:Males aged 85 and over (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,4888.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_19: Estimated resident population:Males aged 85 and over (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,5106.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_19: Estimated resident population:Males aged 85 and over (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,5313.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_19: Estimated resident population:Males aged 85 and over (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,5586.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_21: Estimated resident population:Persons aged 0-4 years (%),STE: States and Territories,1: New South Wales,A: Annual,2019,6.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_35: Estimated resident population:Persons aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,3.9,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_35: Estimated resident population:Persons aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,4.1,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_35: Estimated resident population:Persons aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,4.2,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_35: Estimated resident population:Persons aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,4.2,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_35: Estimated resident population:Persons aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,4.1,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,7: Northern Territory,A: Annual,2019,0.4,PCT: Percent,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_38: Estimated resident population:Males aged 85 and over (%),STE: States and Territories,7: Northern Territory,A: Annual,2020,0.4,PCT: Percent,,,,Northern Territory,NT
